id,question,reference_answer,expected_chunk_ids,expected_document_ids,expected_document_version_ids,expected_keywords,expects_abstention,category,status
eval-029,"Selon «DOC40_Finance_Suivi_CAPEX_2026 (1)», que précise le corpus sur le point suivant : BOMOKO-DGS-001 / BOMOKO-DAF-RPT-018 famille de documents Finance). + Projet | Budget alloué 2026 (k USD) | T1 consommé | ?",BOMOKO-DGS-001 / BOMOKO-DAF-RPT-018 famille de documents Finance). + Projet | Budget alloué 2026 (k USD) | T1 consommé | T2 consommé | T3 consommé | T4 consommé | Total consommé | ├ëcart vs alloué (%) + Projet Sentinelle 5G | 25000 | 4200 | 5800 | 7100 | 8400 | 25500 | 0.02 + Projet Fibre Nationale | 30000 | 5000 | 7200 | 8100 | 8600 | 28900 | -0.0366666666666667 + Projet Zéro Zone Blanche | 15000 | 3000 | 3600 | 4000 | 4300 | 14900 | -0.00666666666666667 + Projet C┼ôur Nouvelle Génération | 20000 | 3800 | 4900 | 5600 | 5900 | 20200 | 0.01 + TOTAL 2026 | 9,[120],[24],[24],"[""BOMOKO"", ""famille"", ""documents"", ""Finance"", ""Projet"", ""Budget"", ""alloué"", ""consommé""]",False,factual,candidate_review
eval-030,"Selon «DOC19_NOC_Rapport_Incident_Fibre_Kinshasa_Matadi», que précise le corpus sur le point suivant : Rapport d'incident réseau ÔÇö Coupure de la liaison fibre Kinshasa—Matadi + Objectif + Documenter l'incident de coupure  ?","Rapport d'incident réseau ÔÇö Coupure de la liaison fibre Kinshasa—Matadi + Objectif + Documenter l'incident de coupure de la liaison fibre optique Kinshasa—Matadi survenu le 14 janvier 2026, ses causes, son impact et les mesures correctives appliquées. + Contexte + Le 14 janvier 2026 à 06h42, le NOC a reçu une alarme de perte de signal optique sur la liaison backbone reliant Kinshasa à Matadi, entra├«nant une bascule automatique sur la liaison hertzienne de secours. + Description + Niveau de gravité : Niveau 2 (majeur), impact limité au trafic de secours entre Kinshasa et Matadi. + Cause identifiée : sectionnement accidentel de la fibre lors de travaux de terrassement non déclarés à proximité de la route nationale, au niveau du tronçon de Kasangulu. + Impact abonnés : dégradation temporaire du débit sur la",[193],[41],[41],"[""Rapport"", ""incident"", ""réseau"", ""Coupure"", ""liaison"", ""fibre"", ""Kinshasa"", ""Matadi""]",False,factual,candidate_review
eval-031,"Selon «DOC31_NOC_Incident_KIN_GNB_001», que précise le corpus sur le point suivant : Rapport d'incident réseau ÔÇö Panne du site gNodeB KIN-GNB-001 + Objectif + Documenter l'incident de panne matérielle su ?","Rapport d'incident réseau ÔÇö Panne du site gNodeB KIN-GNB-001 + Objectif + Documenter l'incident de panne matérielle survenu sur le site gNodeB KIN-GNB-001 (commune de la Gombe, Kinshasa) le 2 avril 2026, conformément à la procédure de gestion des incidents et escalade du NOC (BOMOKO-NOC). + Contexte + Le site KIN-GNB-001, l'un des deux premiers sites du pilote 5G de Kinshasa recensés dans le registre des sites et équipements (BOMOKO-DTR-012), a présenté une alarme de panne matérielle le 2 avril 2026 à 21h14. + Description + Référence incident : INC-2026-0231 + Niveau de gravité : Niveau 2 (majeur), site 5G pilote unique concerné, trafic basculé sur la couverture 4G environnante (site KIN-ENB-014 à proximité). + Cause identifiée : défaillance d'un module d'alimentation de l'équipement gNodeB, sous garantie",[197],[42],[42],"[""Rapport"", ""incident"", ""réseau"", ""Panne"", ""gNodeB"", ""Objectif"", ""Documenter"", ""panne""]",False,factual,candidate_review
eval-032,"Selon «Plan_Continuite_Activites_TelcoAI», que précise le corpus sur le point suivant : Indicateurs ou données pertinentes + Taux de disponibilité globale du réseau sur l'année, comparé à l'objectif fixé par  ?","Indicateurs ou données pertinentes + Taux de disponibilité globale du réseau sur l'année, comparé à l'objectif fixé par le PROJECT NETWORK RELIABILITY. + Nombre d'exercices de simulation de crise réalisés et taux de succès des bascules testées. + Temps moyen de bascule effective en cas de test de redondance du réseau c┼ôur. + Nombre de scénarios de risque couverts par une mesure de continuité documentée et testée. + 8.",[216],[46],[46],"[""Indicateurs"", ""données"", ""pertinentes"", ""disponibilité"", ""globale"", ""réseau"", ""année"", ""comparé""]",False,factual,candidate_review
eval-033,"Selon «Procedure_Recrutement_Ingenieur_Radio_TelcoAI», que précise le corpus sur le point suivant : Indicateurs ou données pertinentes + Délai moyen de recrutement pour un poste d'ingénieur radio : cible de 6 semaines ma ?","Indicateurs ou données pertinentes + Délai moyen de recrutement pour un poste d'ingénieur radio : cible de 6 semaines maximum. + Taux de postes pourvus dans les délais cibles (objectif : 85 %). + Taux de rétention des ingénieurs radio à 12 mois. + Nombre de recrutements d'ingénieurs radio réalisés sur l'année, en lien avec le rythme de déploiement du PROJECT CONNECT RDC et du PROJECT KINSHASA 5G. + 8.",[245],[52],[52],"[""Indicateurs"", ""données"", ""pertinentes"", ""Délai"", ""moyen"", ""recrutement"", ""poste"", ""ingénieur""]",False,factual,candidate_review
eval-034,"Selon «DOC04_DTR_Optimisation_Radio», que précise le corpus sur le point suivant : de dégradation du taux de réussite de handover. + Champ d'application + Cette procédure s'applique à tous les sites radi ?","de dégradation du taux de réussite de handover. + Champ d'application + Cette procédure s'applique à tous les sites radio actifs (BTS, eNodeB, gNodeB) exploités directement par Bomoko Telecom, à l'exclusion des sites partagés en itinérance nationale gérés contractuellement par un tiers. + Données techniques + KPI radio suivis : taux de coupure d'appel, débit moyen descendant/montant par cellule, taux de réussite de handover, niveau d'interférence intra-fréquence (C/I). + Seuil d'alerte handover : taux de réussite inférieur à 95 % sur une fenêtre de 24 heures. + Seuil d'alerte interférence : rapport C/I inférieur à 9 dB sur trois mesures consécutives. + Outils de mesure : campagnes drive-test trimestrielles et supervision continue via les compteurs de performance remontés au NOC. + Procédures + Détection d'",[268],[56],[56],"[""dégradation"", ""réussite"", ""handover"", ""Champ"", ""application"", ""Cette"", ""procédure"", ""applique""]",False,factual,candidate_review
eval-035,"Selon «DOC16_DTR_Capacite_Densification», que précise le corpus sur le point suivant : Rapport de capacité réseau et plan de densification des sites 4G + Objectif + ├ëvaluer la capacité actuelle du réseau 4G ?","Rapport de capacité réseau et plan de densification des sites 4G + Objectif + ├ëvaluer la capacité actuelle du réseau 4G dans les zones à forte densité d'abonnés et proposer un plan de densification des sites eNodeB avant l'extension du pilote 5G. + Contexte + La croissance de l'usage data (48 % des abonnés sur offres 4G/5G fin 2025) sature progressivement certaines cellules 4G à Kinshasa et Lubumbashi aux heures de pointe, ce qui justifie un plan de densification avant l'arrivée de trafic supplémentaire lié à la 5G. + Données techniques + Zones identifiées en saturation : centre-ville de Kinshasa (Gombe, Limete) et centre d'affaires de Lubumbashi. + Seuil de saturation retenu : charge cellule supérieure à 80 % sur l'heure de pointe pendant plus de cinq jours consécutifs. + Nombre de nouveaux sites eNodeB",[272],[57],[57],"[""Rapport"", ""capacité"", ""réseau"", ""densification"", ""sites"", ""Objectif"", ""ëvaluer"", ""actuelle""]",False,factual,candidate_review
eval-036,"Selon «DOC22_Commercial_Partenariats_Entreprises», que précise le corpus sur le point suivant : artenariat d'itinérance nationale avec un opérateur tiers pour la fourniture de capacité de transmission dans certaines  ?","artenariat d'itinérance nationale avec un opérateur tiers pour la fourniture de capacité de transmission dans certaines zones non couvertes en propre. + Offres en développement : connectivité entreprise associée aux futurs sites 5G pour les besoins de bande passante élevée. + Recommandations + Cibler prioritairement les entreprises situées dans les zones nouvellement couvertes par le Projet Fibre Nationale pour proposer des offres de liaisons louées sur fibre plutôt que sur faisceaux hertziens. + Conclusion + Le développement du segment entreprises reste conditionné à l'avancement du backbone fibre national, qui conditionne la qualité et le coût des offres de connectivité proposées.",[6],[2],[2],"[""artenariat"", ""itinérance"", ""nationale"", ""opérateur"", ""tiers"", ""fourniture"", ""capacité"", ""transmission""]",False,factual,candidate_review
eval-037,"Selon «DOC21_Cybersecurite_Protection_Donnees_Abonnes», que précise le corpus sur le point suivant : Politique de protection des données des abonnés + Objectif + Définir les principes et mesures de protection des données  ?","Politique de protection des données des abonnés + Objectif + Définir les principes et mesures de protection des données personnelles des abonnés de Bomoko Telecom, conformément aux obligations réglementaires applicables au secteur télécom. + Champ d'application + Cette politique s'applique à l'ensemble des données personnelles des abonnés traitées par Bomoko Telecom : identité, historique de communication, localisation, données de facturation. + Description + Accès aux données abonnés strictement limité aux collaborateurs habilités selon leur fonction, avec journalisation systématique des accès. + Chiffrement des données personnelles au repos et en transit sur les systèmes d'information supportant les services abonnés. + Conservation des données de trafic limitée à la durée strictement nécessaire aux fina",[42],[10],[10],"[""Politique"", ""protection"", ""données"", ""abonnés"", ""Objectif"", ""Définir"", ""principes"", ""mesures""]",False,factual,candidate_review
eval-038,"Selon «DOC38_Juridique_Attestation_Licence_Frequences», que précise le corpus sur le point suivant : R├ëPUBLIQUE D├ëMOCRATIQUE DU CONGO + Autorité de Régulation des Postes et Télécommunications (ARPT-RDC) + Attestation de ?","R├ëPUBLIQUE D├ëMOCRATIQUE DU CONGO + Autorité de Régulation des Postes et Télécommunications (ARPT-RDC) + Attestation de licence d'exploitation de fréquences + radioélectriques + Référence : ARPT-RDC/LIC-2020-0037 + Titulaire de la licence + Bomoko Telecom S.A. + Siège social du titulaire + Immeuble Bomoko Tower, Avenue du Fleuve, Commune de la + Gombe, Kinshasa + Référence de la licence + ARPT-RDC/LIC-2020-0037 + Date de délivrance + 1er juin 2020 + Date d'expiration + 31 mai 2030 + Classification (usage interne Bomoko + Telecom) + RESTRICTED + Objet de la licence + L'Autorité de Régulation des Postes et Télécommunications atteste que le titulaire mentionné ci-dessus + est autorisé à exploiter, sur l'ensemble du territoire national de la République Démocratique du Congo, + les bandes de fréquences radioélectriques listées ci-a",[143],[30],[30],"[""ëPUBLIQUE"", ""ëMOCRATIQUE"", ""CONGO"", ""Autorité"", ""Régulation"", ""Postes"", ""Télécommunications"", ""Attestation""]",False,factual,candidate_review
eval-039,"Selon «DOC25_RH_Recrutement_Ingenieurs_Reseau», que précise le corpus sur le point suivant : Politique de recrutement des ingénieurs réseau + Objectif + Définir les critères de recrutement des ingénieurs réseau (r ?","Politique de recrutement des ingénieurs réseau + Objectif + Définir les critères de recrutement des ingénieurs réseau (radio, c┼ôur de réseau, transmission) nécessaires à l'exécution des projets d'infrastructure en cours. + Contexte + L'extension du pilote 5G, la modernisation du c┼ôur de réseau et l'extension du backbone fibre créent un besoin croissant d'ingénieurs spécialisés, en particulier sur les compétences 5G NR et virtualisation des fonctions réseau. + Description + Profils prioritaires : ingénieurs radio avec expérience 4G/5G, ingénieurs c┼ôur de réseau avec compétences en virtualisation des fonctions réseau, techniciens fibre certifiés. + Sources de recrutement : universités techniques locales, partenariats avec les écoles d'ingénieurs, mobilité interne depuis les équipes NOC vers des postes d'i",[229],[49],[49],"[""Politique"", ""recrutement"", ""ingénieurs"", ""réseau"", ""Objectif"", ""Définir"", ""critères"", ""radio""]",False,factual,candidate_review
eval-040,"Selon «Guide_Resolution_Internet_Mobile_TelcoAI», que précise le corpus sur le point suivant : ation des vérifications de premier niveau correspondant au symptôme (voir tableau section 4). + ├ëtape 3 : consultation  ?","ation des vérifications de premier niveau correspondant au symptôme (voir tableau section 4). + ├ëtape 3 : consultation de l'outil de supervision réseau pour vérifier l'existence d'un incident connu dans la zone de l'abonné. + ├ëtape 4 : si le problème persiste sans incident réseau connu, création d'un ticket et information de l'abonné sur les délais de traitement estimés selon la politique SLA. + ├ëtape 5 : escalade vers la Direction Technique et Réseaux ou le NOC selon la nature du problème, avec suivi jusqu'à résolution. + ├ëtape 6 : clôture du ticket et confirmation de la résolution auprès de l'abonné. + 6.",[237],[51],[51],"[""ation"", ""vérifications"", ""premier"", ""niveau"", ""correspondant"", ""symptôme"", ""tableau"", ""section""]",False,factual,candidate_review
